ID| Author| Title| Language| Wordcount| Unique Wordcount| Sentences| MLS| Path
1|United States|United States Declaration of Independence|en|0|0|0|0.0|dirs/etext90/when12.zip
10|The Bible, Old and New Testaments, King James Vers|The Bible, Old and New Testaments, King James Version|en|0|0|0|0.0|files/10/10.zip
100|Shakespeare, William, 1564-1616|The Complete Works of William Shakespeare|en|0|0|0|0.0|files/100/100.zip
1000|Dante Alighieri, 1265-1321|La Divina Commedia di Dante|it|0|0|0|0.0|dirs/etext97/0ddcd09.zip
10000|Anonymous|The Magna Carta|en|0|0|0|0.0|files/10000/10000.zip
10001|Seneca, Lucius Annaeus, 4 BC-65|Apocolocyntosis|en|0|0|0|0.0|files/10001/10001.zip
10002|Hodgson, William Hope, 1877-1918|The House on the Borderland|en|0|0|0|0.0|files/10002/10002.zip
10003|Waddington, Mary Alsop King, -1923|My First Years as a Frenchwoman, 1876-1879|en|0|0|0|0.0|files/10003/10003.zip
10004|Lindsay, Anna Robertson Brown, 1864-1948|The Warriors|en|0|0|0|0.0|files/10004/10004.zip
10005|Tucker, George|A Voyage to the Moon|en|0|0|0|0.0|files/10005/10005.zip
10006|Boccaccio, Giovanni, 1313-1375|La Fiammetta|en|0|0|0|0.0|files/10006/10006.zip
10007|Le Fanu, Joseph Sheridan, 1814-1873|Carmilla|en|0|0|0|0.0|files/10007/10007.zip
10008|Adams, Samuel Hopkins, 1871-1958|The Mystery|en|0|0|0|0.0|files/10008/10008.zip
10009|Hammond, S. H.|Wild Northern Scenes Sporting Adventures with the Rifle and the Rod|en|0|0|0|0.0|files/10009/10009.zip
1001|Dante Alighieri, 1265-1321|Divine Comedy, Longfellow's Translation, Hell|en|0|0|0|0.0|files/1001/1001.zip
10010|Hayley, William, 1745-1820|The Eulogies of Howard|en|0|0|0|0.0|files/10010/10010.zip
10011|Unknown|365 Foreign Dishes|en|0|0|0|0.0|files/10011/10011.zip
10012|Muir, John, 1838-1914|The Mountains of California|en|0|0|0|0.0|files/10012/10012.zip
10013|Various|Punchinello, Volume 1, No. 09, May 28, 1870|en|0|0|0|0.0|files/10013/10013.zip
10014|Various|Punchinello, Volume 1, No. 18, July 30, 1870|en|0|0|0|0.0|files/10014/10014.zip
10015|Various|Punchinello, Volume 1, No. 19, August 6, 1870|en|0|0|0|0.0|files/10015/10015.zip
10016|Various|Punchinello, Volume 1, No. 21, August 20, 1870|en|0|0|0|0.0|files/10016/10016.zip
10017|Various|Punchinello, Volume 1, No. 23,  September 3, 1870|en|0|0|0|0.0|files/10017/10017.zip
10018|Various|Punchinello, Volume 1, No. 05,  April 30, 1870|en|0|0|0|0.0|files/10018/10018.zip
10019|Various|Punchinello, Volume 1, No. 22, August 27, 1870|en|0|0|0|0.0|files/10019/10019.zip
1002|Dante Alighieri, 1265-1321|Divine Comedy, Longfellow's Translation, Purgatory|en|0|0|0|0.0|files/1002/1002.zip
10020|The Strand Magazine: Volume VII, Issue 37. January|The Strand Magazine: Volume VII, Issue 37. January, 1894. An Illustrated Monthly|en|0|0|0|0.0|files/10020/10020.zip
10021|Leverson, Ada, 1862-1933|Tenterhooks|en|0|0|0|0.0|files/10021/10021.zip
10022|Bueltmann, A. J.|White Queen of the Cannibals: the Story of Mary Slessor|en|0|0|0|0.0|files/10022/10022.zip
10023|Brooks, Charles S.|There's Pippins and Cheese to Come|en|0|0|0|0.0|files/10023/10023.zip
10024|Cross, F. J.|Beneath the Banner|en|0|0|0|0.0|files/10024/10024.zip
10025|Hurst, Fannie, 1889-1968|Gaslight Sonatas|en|0|0|0|0.0|files/10025/10025.zip
10026|Various|The Mirror of Literature, Amusement, and Instruction Volume 10, No. 268, August 11, 1827|en|0|0|0|0.0|files/10026/10026.zip
10027|Avery, Harold, 1867-1943|The Triple Alliance Its trials and triumphs|en|0|0|0|0.0|files/10027/10027.zip
10028|Spalding's Official Baseball Guide - 1913|Spalding's Official Baseball Guide - 1913|en|0|0|0|0.0|files/10028/10028.zip
10029|Magnay, William|The Hunt Ball Mystery|en|0|0|0|0.0|files/10029/10029.zip
1003|Dante Alighieri, 1265-1321|Divine Comedy, Longfellow's Translation, Paradise|en|0|0|0|0.0|files/1003/1003.zip
10030|Cody, William Frederick, 1846-1917|The Life of Hon. William F. Cody Known as Buffalo Bill the Famous Hunter, Scout and Guide|en|0|0|0|0.0|files/10030/10030.zip
10031|Poe, Edgar Allan, 1809-1849|Edgar Allan Poe's Complete Poetical Works|en|0|0|0|0.0|files/10031/10031.zip
10032|Various|Punchinello, Volume 1, No. 24, September 10, 1870|en|0|0|0|0.0|files/10032/10032.zip
10033|Various|Punchinello, Volume 1, No. 25, September 17, 1870|en|0|0|0|0.0|files/10033/10033.zip
10034|Various|Punchinello, Volume 1, No. 26, September 24, 1870|en|0|0|0|0.0|files/10034/10034.zip
10035|Various|Punchinello, Volume 2, No. 27, October 1, 1870|en|0|0|0|0.0|files/10035/10035.zip
10036|Various|Punchinello, Volume 2, No. 28, October 8, 1870|en|0|0|0|0.0|files/10036/10036.zip
10037|Black, Edith Ferguson, 1857-1936|A Beautiful Possibility|en|0|0|0|0.0|files/10037/10037.zip
10038|Robins, Elizabeth (C. E. Raimond), 1862-1952|The Magnetic North|en|0|0|0|0.0|files/10038/10038.zip
10039|Behn, Aphra, 1640-1689|The Works of Aphra Behn, Volume III|en|0|0|0|0.0|files/10039/10039.zip
1004|Dante Alighieri, 1265-1321|Divine Comedy, Longfellow's Translation, Complete|en|0|0|0|0.0|files/1004/1004.zip
10041|Cabell, James Branch, 1879-1958|The Rivet in Grandfather's Neck A Comedy of Limitations|en|0|0|0|0.0|files/10041/10041.zip
10042|Murray, E. R. (Elsie Riach), 1861-1932|The Child under Eight|en|0|0|0|0.0|files/10042/10042.zip
10043|Ladue, Joseph|Klondyke Nuggets A Brief Description of the Great Gold Regions in the Northwest|en|0|0|0|0.0|files/10043/10043.zip
10044|Wood, William (William Charles Henry), 1864-1947|The Father of British Canada: a Chronicle of Carleton|en|0|0|0|0.0|files/10044/10044.zip
10045|Hancock, H. Irving (Harrie Irving), 1868-1922|Dave Darrin's Second Year at Annapolis Or, Two Midshipmen as Naval Academy &quot;Youngsters&quot;|en|0|0|0|0.0|files/10045/10045.zip
10046|Buchan, John, 1875-1940|Salute to Adventurers|en|0|0|0|0.0|files/10046/10046.zip
10047|Various|Punchinello, Volume 2, No. 29, October 15, 1870|en|0|0|0|0.0|files/10047/10047.zip
10048|Wheeler, Janet D.|Billie Bradley and Her Inheritance The Queer Homestead at Cherry Corners|en|0|0|0|0.0|files/10048/10048.zip
10049|Oliphant, Mrs. (Margaret), 1828-1897|Old Lady Mary A Story of the Seen and the Unseen|en|0|0|0|0.0|files/10049/10049.zip
1005|Dante Alighieri, 1265-1321|Divine Comedy, Cary's Translation, Hell|en|0|0|0|0.0|dirs/1/0/0/1005/1005.zip
10050|Oliphant, Mrs. (Margaret), 1828-1897|A Little Pilgrim Stories of the Seen and the Unseen|en|0|0|0|0.0|files/10050/10050.zip
10051|Oliphant, Mrs. (Margaret), 1828-1897|The Little Pilgrim: Further Experiences. Stories of the Seen and the Unseen.|en|0|0|0|0.0|files/10051/10051.zip
10052|Oliphant, Mrs. (Margaret), 1828-1897|The Open Door, and the Portrait. Stories of the Seen and the Unseen.|en|0|0|0|0.0|files/10052/10052.zip
10053|F√©val, Paul H. C., 1817-1887|La vampire|fr|0|0|0|0.0|files/10053/10053.zip
10054|Berzelius, J√∂ns Jacob, 1779-1848|Nova analysis aquarum Medeviensium|la|0|0|0|0.0|files/10054/10054.zip
10055|Lessing, Gotthold Ephraim, 1729-1781|Hamburgische Dramaturgie|de|0|0|0|0.0|files/10055/10055.zip
10056|Faxian, ca. 337-ca. 422|Chinese Literature Comprising the Analects of Confucius, the Sayings of Mencius, the Shi-King, the Travels of F√¢-Hien, and the Sorrows of Han|en|0|0|0|0.0|files/10056/10056.zip
10057|Hope, Anthony, 1863-1933|The Secret of the Tower|en|0|0|0|0.0|files/10057/10057.zip
10058|Quigley, Rev. E. J.|The Divine Office|en|0|0|0|0.0|files/10058/10058.zip
10059|Dyne, Edith Van, 1856-1919|Aunt Jane's Nieces on Vacation|en|0|0|0|0.0|files/10059/10059.zip
1006|Dante Alighieri, 1265-1321|Divine Comedy, Cary's Translation, Purgatory|en|0|0|0|0.0|dirs/1/0/0/1006/1006.zip
10060|Huxley, Thomas Henry, 1825-1895|Discourses Biological and Geological Essays|en|0|0|0|0.0|files/10060/10060.zip
10061|Verhaeren, Emile, 1855-1916|Les Heures Claires|fr|0|0|0|0.0|files/10061/10061.zip
10062|Keenan, Henry Francis|The Iron Game A Tale of the War|en|0|0|0|0.0|files/10062/10062.zip
10063|Elizabeth (Jones) Towne|Happiness and Marriage|en|0|0|0|0.0|files/10063/10063.zip
10064|Farnol, Jeffery, 1878-1952|Beltane the Smith|en|0|0|0|0.0|files/10064/10064.zip
10065|Beck, James M., 1861-1936|The Constitution of the United States A Brief Study of the Genesis, Formulation and Political Philosophy of the Constitution|en|0|0|0|0.0|files/10065/10065.zip
10066|Brand, Max, 1892-1944|Gunman's Reckoning|en|0|0|0|0.0|files/10066/10066.zip
10067|Stevenson, Burton Egbert, 1872-1962|The Mystery of the Boule Cabinet A Detective Story|en|0|0|0|0.0|files/10067/10067.zip
10068|Cooke, Grace MacGowan, 1863-1944|The Power and the Glory|en|0|0|0|0.0|files/10068/10068.zip
10069|Planta, Joseph, Esq. F. R. S., 1744-1827|Account of the Romansh Language In a Letter to Sir John Pringle, Bart. P. R. S.|en|0|0|0|0.0|files/10069/10069.zip
1007|Dante Alighieri, 1265-1321|Divine Comedy, Cary's Translation, Paradise|en|0|0|0|0.0|dirs/1/0/0/1007/1007.zip
10070|Eggleston, Edward, 1837-1902|Stories of Great Americans for Little Americans|en|0|0|0|0.0|files/10070/10070.zip
10071|Edwardes, S. M. (Stephen Meredyth), 1873-1927|By-Ways of Bombay|en|0|0|0|0.0|files/10071/10071.zip
10072|Moxon, Elizabeth|English Housewifery Exemplified in above Four Hundred and Fifty Receipts Giving Directions for most Parts of Cookery|en|0|0|0|0.0|files/10072/10072.zip
10073|Greever, Garland, 1883-|The Century Vocabulary Builder|en|0|0|0|0.0|files/10073/10073.zip
10074|Various|The Mirror of Literature, Amusement, and Instruction Volume 10, No. 269, August 18, 1827|en|0|0|0|0.0|files/10074/10074.zip
10075|Smith, Venture|A Narrative of the Life and Adventures of Venture, a Native of Africa, but Resident above Sixty Years in the United States of America, Related by Himself|en|0|0|0|0.0|files/10075/10075.zip
10076|Bindloss, Harold, 1866-1945|Lister's Great Adventure|en|0|0|0|0.0|files/10076/10076.zip
10077|Various|The Atlantic Monthly, Volume 10, No. 60, October 1862|en|0|0|0|0.0|files/10077/10077.zip
10078|Johnson, Douglas W. (Douglas Wilson), 1878-1944|Plain Words from America A letter to a German professor|en|0|0|0|0.0|files/10078/10078.zip
10079|Various|The Atlantic Monthly, Volume 02, No. 09, July, 1858|en|0|0|0|0.0|files/10079/10079.zip
1008|Dante Alighieri, 1265-1321|Divine Comedy, Cary's Translation, Complete|en|0|0|0|0.0|dirs/etext97/0ddcc10.zip
10080|Blatch, Harriot Stanton|Mobilizing Woman-Power|en|0|0|0|0.0|files/10080/10080.zip
10081|Drake, Robert L.|The Boy Allies at Jutland|en|0|0|0|0.0|files/10081/10081.zip
10082|Watson, John R.|The Hampstead Mystery|en|0|0|0|0.0|files/10082/10082.zip
10083|Green, Anna Katharine, 1846-1935|The House of the Whispering Pines|en|0|0|0|0.0|files/10083/10083.zip
10084|Curwood, James Oliver, 1879-1927|Kazan|en|0|0|0|0.0|files/10084/10084.zip
10085|Anonymous|Moorish Literature|en|0|0|0|0.0|files/10085/10085.zip
10086|Otis, James, 1848-1912|The Minute Boys of the Mohawk Valley|en|0|0|0|0.0|files/10086/10086.zip
10087|Forsslund, Louise, 1873-1910|Old Lady Number 31|en|0|0|0|0.0|files/10087/10087.zip
10088|Oxonian, An|Thaumaturgia|en|0|0|0|0.0|files/10088/10088.zip
10089|MacKenzie, Donald A., 1873-1936|Elves and Heroes|en|0|0|0|0.0|files/10089/10089.zip
1009|Dante Alighieri, 1265-1321|La Divina Commedia di Dante: Inferno|it|0|0|0|0.0|dirs/etext97/1ddc809a.zip
10090|Nitti, Francesco Saverio, 1868-1953|Peaceless Europe|en|0|0|0|0.0|files/10090/10090.zip
10091|Various|Punchinello, Volume 2, No. 31, October 29, 1870|en|0|0|0|0.0|files/10091/10091.zip
10092|Various|Punchinello, Volume 2, No. 30, October 22, 1870|en|0|0|0|0.0|files/10092/10092.zip
10093|MacDonald, George, 1824-1905|Gutta-Percha Willie|en|0|0|0|0.0|files/10093/10093.zip
10094|Stevenson, Burton Egbert, 1872-1962|A Soldier of Virginia|en|0|0|0|0.0|files/10094/10094.zip
10095|Garnett, Richard, 1835-1906|The Twilight of the Gods, and Other Tales|en|0|0|0|0.0|files/10095/10095.zip
10096|Euripides|The Trojan women of Euripides|en|0|0|0|0.0|files/10096/10096.zip
10097|Carpenter, Edward, 1844-1929|The Healing of Nations and the Hidden Sources of Their Strife|en|0|0|0|0.0|files/10097/10097.zip
10098|Massey, W.T.|How Jerusalem Was Won Being the Record of Allenby's Campaign in Palestine|en|0|0|0|0.0|files/10098/10098.zip
10099|Ward, Mrs. Humphry, 1851-1920|Towards the Goal|en|0|0|0|0.0|files/10099/10099.zip
101|Sterling, Bruce, 1954-|The Hacker Crackdown, law and disorder on the electronic frontier|en|0|0|0|0.0|files/101/101.zip
1010|Dante Alighieri, 1265-1321|La Divina Commedia di Dante: Purgatorio|it|0|0|0|0.0|dirs/etext97/2ddc809a.zip
10100|Nichol, John, 1833-1894|Byron|en|0|0|0|0.0|files/10100/10100.zip
10101|Hudson, W. H. (William Henry), 1841-1922|A Little Boy Lost|en|0|0|0|0.0|files/10101/10101.zip
10102|Le Queux, William, 1864-1927|The Czar's Spy The Mystery of a Silent Love|en|0|0|0|0.0|files/10102/10102.zip
10103|Famous Historians, Volume 08|The Great Events by Famous Historians, Volume 08 The Later Renaissance: from Gutenberg to the Reformation|en|0|0|0|0.0|files/10103/10103.zip
10104|Various|Punchinello, Volume 2, No. 32,  November 5, 1870|en|0|0|0|0.0|files/10104/10104.zip
10105|Various|Punchinello, Volume 2, No. 33, November 12, 1870|en|0|0|0|0.0|files/10105/10105.zip
10106|Various|Punchinello, Volume 2, No. 34, November 19, 1870|en|0|0|0|0.0|files/10106/10106.zip
10107|Dalton, Hugh, 1887-1962|With British Guns in Italy A Tribute to Italian Achievement|en|0|0|0|0.0|files/10107/10107.zip
10108|Anonymous|A Treatise of Daunses Wherin It Is Shewed, That They Are as It Were Accessories And Dependants (Or Thynges Annexed) to Whoredome, (1581)|en|0|0|0|0.0|files/10108/10108.zip
10109|Marquand, John P., 1893-1960|The Unspeakable Gentleman|en|0|0|0|0.0|files/10109/10109.zip
1011|Dante Alighieri, 1265-1321|La Divina Commedia di Dante: Paradiso|it|0|0|0|0.0|dirs/etext97/3ddc809a.zip
10110|Tracy, Louis, 1863-1928|The Postmaster's Daughter|en|0|0|0|0.0|files/10110/10110.zip
10111|Sweetser, Kate Dickinson|Boys and girls from Thackeray|en|0|0|0|0.0|files/10111/10111.zip
10112|Fiske, John, 1842-1901|American Political Ideas Viewed from the Standpoint of Universal History|en|0|0|0|0.0|files/10112/10112.zip
10113|d'Oliveira Jr., E., 1886-1944|De mannen van '80 aan het woord&lt;br&gt;Een onderzoek vaar eenige beginselen van de &quot;Nieuwe-Gids&quot;-school.|nl|0|0|0|0.0|files/10113/10113.zip
10114|Famous Historians, Volume 02|The Great Events by Famous Historians, Volume 02 (From the Rise of Greece to the Christian Era)|en|0|0|0|0.0|files/10114/10114.zip
10115|Earle, Alice Morse, 1851-1911|Two Centuries of Costume in America, Volume 1 (1620-1820)|en|0|0|0|0.0|files/10115/10115.zip
10116|Kingsley, Charles, 1819-1875|All Saints' Day and Other Sermons|en|0|0|0|0.0|files/10116/10116.zip
10117|Rydberg, Viktor, 1828-1895|Den siste atenaren|sv|0|0|0|0.0|files/10117/10117.zip
10118|Dyer, T. F. Thiselton (Thomas Firminger Thiselton), 1848-|The Folk-lore of Plants|en|0|0|0|0.0|files/10118/10118.zip
10119|Shelley, Percy Bysshe, 1792-1822|Adonais|en|0|0|0|0.0|files/10119/10119.zip
1012|Dante Alighieri, 1265-1321|La Divina Commedia di Dante|it|0|0|0|0.0|dirs/etext97/0ddc809a.zip
10120|Hutton, Edward, 1875-1969|England of My Heart : Spring|en|0|0|0|0.0|files/10120/10120.zip
10121|Anonymous|Oriental Literature The Literature of Arabia|en|0|0|0|0.0|files/10121/10121.zip
10122|Graves, Robert Ranke, 1895-1985|Fairies and Fusiliers|en|0|0|0|0.0|files/10122/10122.zip
10123|Dyne, Edith Van, 1856-1919|Aunt Jane's Nieces|en|0|0|0|0.0|files/10123/10123.zip
10124|Dyne, Edith Van, 1856-1919|Aunt Jane's Nieces and Uncle John|en|0|0|0|0.0|files/10124/10124.zip
10125|Lamb, Charles, 1775-1834|The Best Letters of Charles Lamb|en|0|0|0|0.0|files/10125/10125.zip
10126|Waugh, Edwin, 1817-1890|Home-Life of the Lancashire Factory Folk during the Cotton Famine|en|0|0|0|0.0|files/10126/10126.zip
10127|Dulabone, Chris|Abducted to Oz|en|0|0|0|0.0|files/10127/10127.zip
10128|Famous Historians, Volume 17|The Great Events by Famous Historians, Volume 17|en|0|0|0|0.0|files/10128/10128.zip
10129|Various|Excellent Women|en|0|0|0|0.0|files/10129/10129.zip
1013|Wells, H. G. (Herbert George), 1866-1946|The First Men in the Moon|en|0|0|0|0.0|dirs/1/0/1/1013/1013.zip
10130|Lamb, Charles, 1775-1834|The Works of Charles and Mary Lamb ‚?? Volume 3 Books for Children|en|0|0|0|0.0|files/10130/10130.zip
10131|Anonymous|Required Poems for Reading and Memorizing Third and Fourth Grades, Prescribed by State Courses of Study|en|0|0|0|0.0|files/10131/10131.zip
10132|Merriman, Henry Seton, 1862-1903|The Sowers|en|0|0|0|0.0|files/10132/10132.zip
10133|Quiller-Couch, Arthur Thomas, Sir, 1863-1944|The Vigil of Venus and Other Poems by &quot;Q&quot;|en|0|0|0|0.0|files/10133/10133.zip
10134|Brummitt, Dan B.|John Wesley, Jr. The Story of an Experiment|en|0|0|0|0.0|files/10134/10134.zip
10135|The Great English Short-Story Writers, Volume 1|The Great English Short-Story Writers, Volume 1|en|0|0|0|0.0|files/10135/10135.zip
10136|Beeton, Mrs. Isabella Mary, 1836-1865|The Book of Household Management|en|0|0|0|0.0|files/10136/10136.zip
10137|Edison, Thomas A., 1847-1931|Mary Had a Little Lamb|en|0|0|0|0.0|files/10137/10137.zip
10138|Various|The Atlantic Monthly, Volume 01, No. 2, December, 1857|en|0|0|0|0.0|files/10138/10138.zip
10139|Tyrrell, George, 1861-1909|The Faith of the Millions (2nd series)|en|0|0|0|0.0|files/10139/10139.zip
1014|Bower, B. M., 1871-1940|The Lure of the Dim Trails|en|0|0|0|0.0|files/1014/1014.zip
10140|Clark, Donald Lemen|Rhetoric and Poetry in the Renaissance A Study of Rhetorical Terms in English Renaissance Literary Criticism|en|0|0|0|0.0|files/10140/10140.zip
10141|Bryant, William Cullen, 1794-1878|A Discourse on the Life, Character and Writings of Gulian Crommelin Verplanck|en|0|0|0|0.0|files/10141/10141.zip
10142|Spyri, Johanna, 1827-1901|Maezli A Story of the Swiss Valleys|en|0|0|0|0.0|files/10142/10142.zip
10143|Various|Punch, or the London Charivari, Volume 153, July 11, 1917|en|0|0|0|0.0|files/10143/10143.zip
10144|Various|Punchinello, Volume 2, No. 35, November 26, 1870|en|0|0|0|0.0|files/10144/10144.zip
10145|Toynbee, Arnold Joseph, 1889-1975|Turkey: a Past and a Future|en|0|0|0|0.0|files/10145/10145.zip
10146|Moore, Frank, 1843?-|Reminiscences of Pioneer Days in St. Paul|en|0|0|0|0.0|files/10146/10146.zip
10147|Russell, Thomas Herbert, 1862-1947|America's War for Humanity|en|0|0|0|0.0|files/10147/10147.zip
10148|Pyle, Howard, 1853-1911|The Merry Adventures of Robin Hood|en|0|0|0|0.0|files/10148/10148.zip
10149|Cooper, James Fenimore, 1789-1851|Home as Found|en|0|0|0|0.0|files/10149/10149.zip
1015|Parkman, Francis, 1823-1893|The Oregon Trail: sketches of prairie and Rocky-Mountain life|en|0|0|0|0.0|dirs/1/0/1/1015/1015.zip
10150|Stoker, Bram, 1847-1912|Dracula's Guest|en|0|0|0|0.0|files/10150/10150.zip
10151|Famous Historians, Volume 05|The Great Events by Famous Historians, Volume 05 (From Charlemagne to Frederick Barbarossa)|en|0|0|0|0.0|files/10151/10151.zip
10152|Lett, Bob|Voice Trial - Kinetophone actor audition|en|0|0|0|0.0|files/10152/10152.zip
10153|Lenord, Frank|Voice Trial - Kinetophone Actor Audition|en|0|0|0|0.0|files/10153/10153.zip
10154|Schultz, Siegfried Von|Voice Trial - Kinetophone Actor Audition|en|0|0|0|0.0|files/10154/10154.zip
10155|Roosevelt, Theodore, 1858-1919|The Right of the People to Rule|en|0|0|0|0.0|files/10155/10155.zip
10156|Bonci, Allesandro|M'appari - Martha|en|0|0|0|0.0|files/10156/10156.zip
10157|Murray, Billy|Which Switch is the Switch, Miss, for Ipswich?|en|0|0|0|0.0|files/10157/10157.zip
10158|Girard, Gilbert|Daybreak at Calamity Farm|en|0|0|0|0.0|files/10158/10158.zip
10159|Raleigh, Walter Alexander, Sir, 1861-1922|England and the War|en|0|0|0|0.0|files/10159/10159.zip
1016|Spinoza, Benedictus de, 1632-1677|Improvement of the Understanding|en|0|0|0|0.0|files/1016/1016.zip
10160|France, Anatole, 1844-1924|Pierre Nozi√®re|fr|0|0|0|0.0|files/10160/10160.zip
10161|English Poets of the Eighteenth Century|English Poets of the Eighteenth Century|en|0|0|0|0.0|files/10161/10161.zip
10162|Dio, Cassius|Dio's Rome, Volume 3 An Historical Narrative Originally Composed in Greek During The Reigns of Septimius Severus, Geta and Caracalla, Macrinus, Elagabalus and Alexander Severus|en|0|0|0|0.0|files/10162/10162.zip
10163|Hurgronje, C. Snouck, 1857-1936|Mohammedanism Lectures on Its Origin, Its Religious and Political Growth, and Its Present State|en|0|0|0|0.0|files/10163/10163.zip
10164|McClung, Nellie L., 1873-1951|The Black Creek Stopping-House|en|0|0|0|0.0|files/10164/10164.zip
10165|Greg, Percy, 1836-1889|Across the Zodiac|en|0|0|0|0.0|files/10165/10165.zip
10166|Smith, Thomas F. A.|What Germany Thinks The War as Germans see it|en|0|0|0|0.0|files/10166/10166.zip
10167|Band, Edison Grand Concert|Mr. Thomas Cat|en|0|0|0|0.0|files/10167/10167.zip
10168|British Military Band|Kaiser Frederick March|en|0|0|0|0.0|files/10168/10168.zip
10169|United States Marine Band|Semper Fidelis March|en|0|0|0|0.0|files/10169/10169.zip
1017|Wilde, Oscar, 1854-1900|The Soul of Man under Socialism|en|0|0|0|0.0|dirs/etext97/slman10.zip
10170|Band, Sousa's|Stars and Stripes Forever|en|0|0|0|0.0|files/10170/10170.zip
10171|Band, His Majesty's Irish Guards|Santa Lucia|en|0|0|0|0.0|files/10171/10171.zip
10173|Band, Edison Concert|Hungarian Rhapsody No. 2, Part 1|en|0|0|0|0.0|files/10173/10173.zip
10174|Band, Sodero's|William Tell Overture, Pt. 2|en|0|0|0|0.0|files/10174/10174.zip
10175|Rachmaninoff, Sergie, 1873-1943|Prelude in C Sharp Minor, Op. 3|en|0|0|0|0.0|files/10175/10175.zip
10176|White, Edna (Trumpet)|The Debutante|en|0|0|0|0.0|files/10176/10176.zip
10179|American Concert Orchestra|Extracts from the Ballet-Suite Scherazada, Pt. 1|en|0|0|0|0.0|files/10179/10179.zip
1018|Kingsley, Charles, 1819-1875|The Water-Babies|en|0|0|0|0.0|dirs/etext97/wtrbs10.zip
10180|Flesch, Carl (Violin)|Slavonic Dance, No. 1|en|0|0|0|0.0|files/10180/10180.zip
10181|Ensemble, Hotel Commodore|Clair de Lune|en|0|0|0|0.0|files/10181/10181.zip
10182|Trio, The New York|Trio No. 1 in B Flat, Pt. 1|en|0|0|0|0.0|files/10182/10182.zip
10183|Etude Nouvelle in a Flat and Etude in C Major, Op.|Etude Nouvelle in a Flat and Etude in C Major, Op. 10, No. 1|en|0|0|0|0.0|files/10183/10183.zip
10185|Minstrels, Edison|Minstrel Potpourri|en|0|0|0|0.0|files/10185/10185.zip
10186|Kennedy, Frank|Schultz at the Paris Exposition|en|0|0|0|0.0|files/10186/10186.zip
10187|Spencer, Len, 1867-1914|Reuben Haskin's ride on the Cyclone Auto|en|0|0|0|0.0|files/10187/10187.zip
10188|Harlan, Byron G.|Two Rubes at the Vaudeville|en|0|0|0|0.0|files/10188/10188.zip
10189|Edison Vaudeville Company|Three Rubes Seeing New York|en|0|0|0|0.0|files/10189/10189.zip
1019|Bront√´, Emily, 1818-1848|Poems by Currer, Ellis, and Acton Bell|en|0|0|0|0.0|files/1019/1019.zip
10190|Hill, Murray K.|A Bunch of Nonsense|en|0|0|0|0.0|files/10190/10190.zip
10191|Stewart, Cal|Fourth of July at Punkin Center|en|0|0|0|0.0|files/10191/10191.zip
10192|Woottwell, Tom|Interruptions|en|0|0|0|0.0|files/10192/10192.zip
10193|Jones, Ada|Backyard Conversation Between Mrs. Reilly and Mrs. Finnegan|en|0|0|0|0.0|files/10193/10193.zip
10194|Bisbee, Jasper (Fiddle)|Opera Reel with Calls|en|0|0|0|0.0|files/10194/10194.zip
10195|Blue Ridge Duo, The|Lonesome Road Blues|en|0|0|0|0.0|files/10195/10195.zip
10196|Powers, Fiddlin' and Family|Cluck Old Hen|en|0|0|0|0.0|files/10196/10196.zip
10197|Stoneman, Earnest V.|He Was Nailed to the Cross for Me|en|0|0|0|0.0|files/10197/10197.zip
10198|Luther, Frank|Barbara Allen|en|0|0|0|0.0|files/10198/10198.zip
10199|Rorer, Posey|Down in a Georgia Jail|en|0|0|0|0.0|files/10199/10199.zip
102|Twain, Mark, 1835-1910|The Tragedy of Pudd'nhead Wilson|en|0|0|0|0.0|dirs/1/0/102/102.zip
1020|Lowell, Amy, 1874-1925|Sword Blades and Poppy Seed|en|0|0|0|0.0|files/1020/1020.zip
10200|To Edison from Colonel Gouraud, Introducing Mr. Gl|To Edison from Colonel Gouraud, Introducing Mr. Gladstone|en|0|0|0|0.0|files/10200/10200.zip
10201|Grey, Zane, 1872-1939|The Desert of Wheat|en|0|0|0|0.0|files/10201/10201.zip
10202|Mitchell, Maria, 1818-1889|Maria Mitchell: Life, Letters, and Journals|en|0|0|0|0.0|files/10202/10202.zip
10203|Ferguson, Miss.|Big Ben Clock Tower of Westminster|en|0|0|0|0.0|files/10203/10203.zip
10204|Landfrey, Trumpeter|Charge of the Light Brigade|en|0|0|0|0.0|files/10204/10204.zip
10205|Hobart, Garrett A., 1844-1899|Words of Welcome|en|0|0|0|0.0|files/10205/10205.zip
10206|Edison, Thomas A., 1847-1931|The Liver Complaint Story|en|0|0|0|0.0|files/10206/10206.zip
10207|Bryan, William Jennings, 1860-1925|The Railroad Question|en|0|0|0|0.0|files/10207/10207.zip
10208|Taft, William H., 1857-1930|The Rights of Labor|en|0|0|0|0.0|files/10208/10208.zip
10209|Edison, Thomas A., 1847-1931|Electricity and Progress|en|0|0|0|0.0|files/10209/10209.zip
1021|Lindsay, Vachel, 1879-1931|The Congo and Other Poems|en|0|0|0|0.0|files/1021/1021.zip
10210|Parrish, Randall, 1858-1923|Wolves of the Sea Being a Tale of the Colonies from the Manuscript of One Geoffry Carlyle, Seaman, Narrating Certain Strange Adventures Which Befell Him Aboard the Pirate Craft &quot;Namur&quot;|en|0|0|0|0.0|files/10210/10210.zip
